Thread ID | Job | Operation | Time (s)
Thread  3 | Job 23 | Op 23 | 0.00000000 seconds
Thread  3 | Job  3 | Op 24 | 0.00000000 seconds
Thread  3 | Job  7 | Op 24 | 0.00000000 seconds
Thread  3 | Job 11 | Op 24 | 0.00000000 seconds
Thread  3 | Job 15 | Op 24 | 0.00000000 seconds
Thread  3 | Job 19 | Op 24 | 0.00000000 seconds
Thread  3 | Job 23 | Op 24 | 0.00000000 seconds
Thread  3 | Job  3 | Op  0 | 0.00000000 seconds
Thread  3 | Job  7 | Op  0 | 0.00000000 seconds
Thread  3 | Job 11 | Op  0 | 0.00000000 seconds
Thread  3 | Job 15 | Op  0 | 0.00000000 seconds
Thread  3 | Job 19 | Op  0 | 0.00000000 seconds
Thread  3 | Job 23 | Op  0 | 0.00000000 seconds
Thread  3 | Job  3 | Op  1 | 0.00000000 seconds
Thread  3 | Job  7 | Op  1 | 0.00000000 seconds
Thread  3 | Job 11 | Op  1 | 0.00000000 seconds
Thread  3 | Job 15 | Op  1 | 0.00000000 seconds
Thread  3 | Job 19 | Op  1 | 0.00000000 seconds
Thread  3 | Job 23 | Op  1 | 0.00000000 seconds
Thread  3 | Job  3 | Op  2 | 0.00000000 seconds
Thread  3 | Job  7 | Op  2 | 0.00000000 seconds
Thread  3 | Job 11 | Op  2 | 0.00000000 seconds
Thread  3 | Job 15 | Op  2 | 0.00000000 seconds
Thread  3 | Job 19 | Op  2 | 0.00000000 seconds
Thread  3 | Job 23 | Op  2 | 0.00000000 seconds
Thread  3 | Job  3 | Op  3 | 0.00000000 seconds
Thread  3 | Job  7 | Op  3 | 0.00000000 seconds
Thread  3 | Job 11 | Op  3 | 0.00000000 seconds
Thread  3 | Job 15 | Op  3 | 0.00000000 seconds
Thread  3 | Job 19 | Op  3 | 0.00000000 seconds
Thread  3 | Job 23 | Op  3 | 0.00000000 seconds
Thread  3 | Job  3 | Op  4 | 0.00000000 seconds
Thread  3 | Job  7 | Op  4 | 0.00000000 seconds
Thread  3 | Job 11 | Op  4 | 0.00000000 seconds
Thread  3 | Job 15 | Op  4 | 0.00000000 seconds
Thread  3 | Job 19 | Op  4 | 0.00000000 seconds
Thread  3 | Job 23 | Op  4 | 0.00000000 seconds
Thread  3 | Job  3 | Op  5 | 0.00000000 seconds
Thread  3 | Job  7 | Op  5 | 0.00000000 seconds
Thread  3 | Job 11 | Op  5 | 0.00000000 seconds
Thread  3 | Job 15 | Op  5 | 0.00000000 seconds
Thread  3 | Job 19 | Op  5 | 0.00000000 seconds
Thread  3 | Job 23 | Op  5 | 0.00000000 seconds
Thread  3 | Job  3 | Op  6 | 0.00000000 seconds
Thread  3 | Job  7 | Op  6 | 0.00000000 seconds
Thread  3 | Job 11 | Op  6 | 0.00000000 seconds
Thread  3 | Job 15 | Op  6 | 0.00000000 seconds
Thread  3 | Job 19 | Op  6 | 0.00000000 seconds
Thread  3 | Job 23 | Op  6 | 0.00000000 seconds
Thread  3 | Job  3 | Op  7 | 0.00000000 seconds
Thread  3 | Job  7 | Op  7 | 0.00000000 seconds
Thread  3 | Job 11 | Op  7 | 0.00000000 seconds
Thread  3 | Job 15 | Op  7 | 0.00000000 seconds
Thread  3 | Job 19 | Op  7 | 0.00000000 seconds
Thread  3 | Job 23 | Op  7 | 0.00000000 seconds
Thread  3 | Job  3 | Op  8 | 0.00000000 seconds
Thread  3 | Job  7 | Op  8 | 0.00000000 seconds
Thread  3 | Job 11 | Op  8 | 0.00000000 seconds
Thread  3 | Job 15 | Op  8 | 0.00000000 seconds
Thread  3 | Job 19 | Op  8 | 0.00000000 seconds
Thread  3 | Job 23 | Op  8 | 0.00000000 seconds
Thread  3 | Job  3 | Op  9 | 0.00000000 seconds
Thread  3 | Job  7 | Op  9 | 0.00000000 seconds
Thread  3 | Job 11 | Op  9 | 0.00000000 seconds
Thread  3 | Job 15 | Op  9 | 0.00000000 seconds
Thread  3 | Job 19 | Op  9 | 0.00000000 seconds
Thread  3 | Job 23 | Op  9 | 0.00000000 seconds
Thread  3 | Job  3 | Op 10 | 0.00000000 seconds
Thread  3 | Job  7 | Op 10 | 0.00000000 seconds
Thread  3 | Job 11 | Op 10 | 0.00000000 seconds
Thread  3 | Job 15 | Op 10 | 0.00000000 seconds
Thread  3 | Job 19 | Op 10 | 0.00000000 seconds
Thread  3 | Job 23 | Op 10 | 0.00000000 seconds
Thread  3 | Job  3 | Op 11 | 0.00000000 seconds
Thread  3 | Job  7 | Op 11 | 0.00000000 seconds
Thread  3 | Job 11 | Op 11 | 0.00000000 seconds
Thread  3 | Job 15 | Op 11 | 0.00000000 seconds
Thread  3 | Job 19 | Op 11 | 0.00000000 seconds
Thread  3 | Job 23 | Op 11 | 0.00000000 seconds
Thread  3 | Job  3 | Op 12 | 0.00000000 seconds
Thread  3 | Job  7 | Op 12 | 0.00000000 seconds
Thread  3 | Job 11 | Op 12 | 0.00000000 seconds
Thread  3 | Job 15 | Op 12 | 0.00000000 seconds
Thread  3 | Job 19 | Op 12 | 0.00000000 seconds
Thread  3 | Job 23 | Op 12 | 0.00000000 seconds
Thread  3 | Job  3 | Op 13 | 0.00000000 seconds
Thread  3 | Job  7 | Op 13 | 0.00000000 seconds
Thread  3 | Job 11 | Op 13 | 0.00000000 seconds
Thread  3 | Job 15 | Op 13 | 0.00000000 seconds
Thread  3 | Job 19 | Op 13 | 0.00000000 seconds
Thread  3 | Job 23 | Op 13 | 0.00000000 seconds
Thread  3 | Job  3 | Op 14 | 0.00000000 seconds
Thread  3 | Job  7 | Op 14 | 0.00000000 seconds
Thread  3 | Job 11 | Op 14 | 0.00000000 seconds
Thread  3 | Job 15 | Op 14 | 0.00000000 seconds
Thread  3 | Job 19 | Op 14 | 0.00000000 seconds
Thread  3 | Job 23 | Op 14 | 0.00000000 seconds
Thread  3 | Job  3 | Op 15 | 0.00000000 seconds
Thread  3 | Job  7 | Op 15 | 0.00000000 seconds
Thread  3 | Job 11 | Op 15 | 0.00000000 seconds
Thread  3 | Job 15 | Op 15 | 0.00000000 seconds
Thread  3 | Job 19 | Op 15 | 0.00000000 seconds
Thread  3 | Job 23 | Op 15 | 0.00000000 seconds
Thread  3 | Job  3 | Op 16 | 0.00000000 seconds
Thread  3 | Job  7 | Op 16 | 0.00000000 seconds
Thread  3 | Job 11 | Op 16 | 0.00000000 seconds
Thread  3 | Job 15 | Op 16 | 0.00000000 seconds
Thread  3 | Job 19 | Op 16 | 0.00000000 seconds
Thread  3 | Job 23 | Op 16 | 0.00000000 seconds
Thread  3 | Job  3 | Op 17 | 0.00000000 seconds
Thread  3 | Job  7 | Op 17 | 0.00000000 seconds
Thread  3 | Job 11 | Op 17 | 0.00000000 seconds
Thread  3 | Job 15 | Op 17 | 0.00000000 seconds
Thread  3 | Job 19 | Op 17 | 0.00000000 seconds
Thread  3 | Job 23 | Op 17 | 0.00000000 seconds
Thread  3 | Job  3 | Op 18 | 0.00000000 seconds
Thread  3 | Job  7 | Op 18 | 0.00000000 seconds
Thread  3 | Job 11 | Op 18 | 0.00000000 seconds
Thread  3 | Job 15 | Op 18 | 0.00000000 seconds
Thread  3 | Job 19 | Op 18 | 0.00000000 seconds
Thread  3 | Job 23 | Op 18 | 0.00000000 seconds
Thread  3 | Job  3 | Op 19 | 0.00000000 seconds
Thread  3 | Job  7 | Op 19 | 0.00000000 seconds
Thread  3 | Job 11 | Op 19 | 0.00000000 seconds
Thread  3 | Job 15 | Op 19 | 0.00000000 seconds
Thread  3 | Job 19 | Op 19 | 0.00000000 seconds
Thread  3 | Job 23 | Op 19 | 0.00000000 seconds
Thread  3 | Job  3 | Op 20 | 0.00000000 seconds
Thread  3 | Job  7 | Op 20 | 0.00000000 seconds
Thread  3 | Job 11 | Op 20 | 0.00000000 seconds
Thread  3 | Job 15 | Op 20 | 0.00000000 seconds
Thread  3 | Job 19 | Op 20 | 0.00000000 seconds
Thread  3 | Job 23 | Op 20 | 0.00000000 seconds
Thread  3 | Job  3 | Op 21 | 0.00000000 seconds
Thread  3 | Job  7 | Op 21 | 0.00000000 seconds
Thread  3 | Job 11 | Op 21 | 0.00000000 seconds
Thread  3 | Job 15 | Op 21 | 0.00000000 seconds
Thread  3 | Job 19 | Op 21 | 0.00000000 seconds
Thread  3 | Job 23 | Op 21 | 0.00000000 seconds
Thread  3 | Job  3 | Op 22 | 0.00000000 seconds
Thread  3 | Job  7 | Op 22 | 0.00000000 seconds
Thread  3 | Job 11 | Op 22 | 0.00000000 seconds
Thread  3 | Job 15 | Op 22 | 0.00000000 seconds
Thread  3 | Job 19 | Op 22 | 0.00000000 seconds
Thread  3 | Job 23 | Op 22 | 0.00000000 seconds
Thread  3 | Job  3 | Op 23 | 0.00000000 seconds
Thread  3 | Job  7 | Op 23 | 0.00000000 seconds
Thread  3 | Job 11 | Op 23 | 0.00000000 seconds
Thread  3 | Job 15 | Op 23 | 0.00000000 seconds
Thread  3 | Job 19 | Op 23 | 0.00000000 seconds
Thread  3 | Job 23 | Op 23 | 0.00000000 seconds
Thread  3 | Job  3 | Op 24 | 0.00000000 seconds
Thread  3 | Job  7 | Op 24 | 0.00000000 seconds
Thread  3 | Job 11 | Op 24 | 0.00000000 seconds
Thread  3 | Job 15 | Op 24 | 0.00000000 seconds
Thread  3 | Job 19 | Op 24 | 0.00000000 seconds
Thread  3 | Job 23 | Op 24 | 0.00000000 seconds
